#{"t_start": 1780884500.3209403, "env_id": "None"}
r,l,t,success,completed_targets,collision_count,remaining_battery,done_reason
-0.51,35,35.663306,False,1,1,0.0,battery_out
52.988,34,35.688242,True,3,0,1.0,success
50.56,35,35.713626,True,3,3,1.0,success
-5.89,35,35.736024,False,2,16,0.0,battery_out
19.57,35,35.761513,False,3,3,0.0,battery_out
-5.358,41,35.786047,False,1,6,0.0,battery_out
0.824,47,35.816462,False,2,9,0.0,battery_out
41.944,22,35.829137,True,2,0,13.0,success
7.948,44,35.854793,False,2,3,0.0,battery_out
7.234,37,35.878807,False,2,4,0.0,battery_out
-9.03,50,35.908717,False,1,9,0.0,battery_out
-5.93,35,35.931644,False,1,6,0.0,battery_out
-0.72,35,35.952391,False,1,1,0.0,battery_out
18.34,35,35.972629,False,3,3,0.0,battery_out
50.032,26,36.747037,True,3,2,9.0,success
5.09,35,36.773414,False,2,6,0.0,battery_out
13.38,35,36.799778,False,2,0,0.0,battery_out
16.964,37,36.830148,False,3,5,0.0,battery_out
49.562,21,36.84809,True,3,2,14.0,success
5.27,35,36.875956,False,2,6,0.0,battery_out
-37.36,35,36.902699,False,0,24,0.0,battery_out
-14.876,37,36.931983,False,1,14,0.0,battery_out
-44.396,42,36.959802,False,1,40,0.0,battery_out
6.31,35,36.981335,False,2,5,0.0,battery_out
22.798,44,37.014114,False,3,2,0.0,battery_out
20.41,35,37.037001,False,3,1,0.0,battery_out
-11.29,35,37.060655,False,1,11,0.0,battery_out
36.578,29,37.079432,True,2,5,6.0,success
-2.02,35,37.103833,False,1,3,0.0,battery_out
6.97,35,37.305519,False,2,4,0.0,battery_out
41.042,31,37.325443,True,2,1,4.0,success
9.854,37,37.351691,False,2,3,0.0,battery_out
12.622,36,37.377401,False,2,0,0.0,battery_out
-4.65,35,37.398377,False,1,5,0.0,battery_out
-4.384,38,37.421539,False,2,14,0.0,battery_out
41.348,24,37.437122,True,2,1,11.0,success
3.632,36,37.46288,False,2,7,0.0,battery_out
0.04,35,37.489568,False,1,1,0.0,battery_out
3.54,35,37.515751,False,2,7,0.0,battery_out
43.094,27,37.535419,True,2,0,8.0,success
-19.838,51,37.571241,False,1,19,0.0,battery_out
12.79,35,37.593801,False,2,0,0.0,battery_out
-8.536,47,37.623082,False,1,9,0.0,battery_out
8.13,35,38.407077,False,2,2,0.0,battery_out
19.18,35,38.436013,False,3,2,0.0,battery_out
52.608,34,38.461324,True,3,1,1.0,success
-22.11,35,38.490115,False,1,20,0.0,battery_out
-4.016,42,38.521159,False,2,15,0.0,battery_out
40.32,30,38.54405,True,2,2,5.0,success
21.83,35,38.571555,False,3,3,0.0,battery_out
16.69,35,38.596224,False,3,5,0.0,battery_out
-1.42,35,38.619952,False,2,12,0.0,battery_out
3.934,47,38.653727,False,2,7,0.0,battery_out
22.2,35,38.679621,False,3,0,0.0,battery_out
-1.32,35,38.703381,False,1,1,0.0,battery_out
14.148,49,38.734077,False,3,9,0.0,battery_out
2.762,46,38.763103,False,2,7,0.0,battery_out
11.714,47,38.795165,False,3,10,0.0,battery_out
8.54,35,38.814715,False,2,3,0.0,battery_out
-0.89,35,38.834329,False,1,1,0.0,battery_out
37.722,31,38.852084,True,2,3,4.0,success
12.14,35,38.873191,False,2,0,0.0,battery_out
-3.0,35,38.893009,False,1,3,0.0,battery_out
43.238,34,38.912418,True,2,0,1.0,success
8.182,41,38.93665,False,2,3,0.0,battery_out
1.5,35,38.958475,False,1,0,0.0,battery_out
10.45,35,38.978754,False,2,0,0.0,battery_out
-11.85,35,38.99729,False,1,11,0.0,battery_out
-20.47,35,39.017025,False,1,19,0.0,battery_out
42.594,32,39.034628,True,2,0,3.0,success
4.29,35,39.053522,False,3,16,0.0,battery_out
44.19,35,39.898349,True,2,0,5.0,success
-21.198,41,39.930392,False,2,29,0.0,battery_out
-8.6,35,39.956663,False,2,18,0.0,battery_out
40.228,34,39.980139,True,2,3,1.0,success
22.98,35,40.008766,False,3,0,0.0,battery_out
42.86,40,40.043143,True,2,1,2.0,success
-6.47,35,40.07671,False,1,8,0.0,battery_out
23.448,39,40.103263,False,3,0,0.0,battery_out
10.53,35,40.129484,False,2,0,0.0,battery_out
8.95,35,40.153958,False,2,3,0.0,battery_out
11.298,44,40.185055,False,2,1,0.0,battery_out
40.916,18,40.197249,True,2,1,17.0,success
16.978,44,40.227825,False,3,6,0.0,battery_out
48.804,42,40.255921,True,3,4,4.0,success
6.25,35,40.276035,False,2,5,0.0,battery_out
-0.852,44,40.304333,False,2,11,0.0,battery_out
14.822,36,40.326274,False,3,7,0.0,battery_out
0.492,36,40.347418,False,2,11,0.0,battery_out
11.128,44,40.374136,False,2,0,0.0,battery_out
41.528,24,40.389413,True,2,1,11.0,success
51.798,19,40.400115,True,3,0,16.0,success
6.64,35,40.41916,False,2,4,0.0,battery_out
-0.612,49,40.448417,False,2,11,0.0,battery_out
21.1,35,40.467361,False,3,0,0.0,battery_out
38.808,24,40.480252,True,2,2,11.0,success
42.052,26,40.494408,True,2,0,9.0,success
-1.33,40,40.516934,False,2,12,0.0,battery_out
16.73,35,40.536936,False,3,6,0.0,battery_out
-40.71,35,41.235519,False,0,28,0.0,battery_out
8.27,35,41.26345,False,2,3,0.0,battery_out
-8.97,35,41.290559,False,1,8,0.0,battery_out
-16.16,35,41.316237,False,2,25,0.0,battery_out
-16.74,40,41.349759,False,1,15,0.0,battery_out
23.864,37,41.378228,False,3,0,0.0,battery_out
45.63,35,41.41018,True,3,7,0.0,success
-51.258,41,41.440562,False,0,37,0.0,battery_out
-9.958,36,41.463522,False,1,10,0.0,battery_out
-42.874,43,41.492641,False,0,30,0.0,battery_out
11.794,42,41.522336,False,2,2,0.0,battery_out
-1.77,35,41.544558,False,1,3,0.0,battery_out
11.562,41,41.574798,False,2,0,0.0,battery_out
-11.86,35,41.59688,False,0,2,0.0,battery_out
41.762,21,41.610103,True,2,1,14.0,success
39.638,24,41.624292,True,2,2,11.0,success
42.268,24,41.638303,True,2,0,11.0,success
-7.9,40,41.662597,False,2,18,0.0,battery_out
8.996,38,41.686315,False,2,4,0.0,battery_out
40.012,26,41.702803,True,2,3,9.0,success
49.684,42,41.726301,True,3,4,3.0,success
8.03,35,41.744222,False,2,4,0.0,battery_out
37.014,47,41.770012,True,2,7,5.0,success
-4.31,35,41.789926,False,1,4,0.0,battery_out
41.222,31,41.805275,True,2,1,4.0,success
-13.068,36,41.823791,False,0,2,0.0,battery_out
2.016,43,41.845219,False,2,9,0.0,battery_out
13.39,50,41.871719,False,2,0,0.0,battery_out
12.35,40,41.891692,False,2,2,0.0,battery_out
-1.45,35,42.863471,False,1,1,0.0,battery_out
6.79,35,42.915398,False,2,5,0.0,battery_out
-7.25,35,42.944791,False,1,7,0.0,battery_out
50.064,32,43.005187,True,3,4,10.0,success
-4.574,43,43.044281,False,2,15,0.0,battery_out
18.55,35,43.070414,False,3,4,0.0,battery_out
10.75,35,43.102611,False,2,1,0.0,battery_out
22.676,38,43.147503,False,3,0,0.0,battery_out
20.842,41,43.183079,False,3,2,0.0,battery_out
5.83,35,43.208608,False,2,6,0.0,battery_out
22.728,39,43.242994,False,3,1,0.0,battery_out
16.694,37,43.284587,False,3,6,0.0,battery_out
7.192,36,43.321371,False,2,4,0.0,battery_out
10.082,36,43.356025,False,2,1,0.0,battery_out
-12.708,46,43.393218,False,2,23,0.0,battery_out
43.312,26,43.413716,True,2,0,9.0,success
2.36,35,43.449648,False,2,8,0.0,battery_out
8.85,35,43.481235,False,3,13,0.0,battery_out
3.952,46,43.5164,False,2,9,0.0,battery_out
37.37,35,43.55244,True,2,5,0.0,success
-1.49,35,43.577159,False,2,12,0.0,battery_out
4.686,38,43.60522,False,2,6,0.0,battery_out
-29.184,43,43.638872,False,0,17,0.0,battery_out
5.86,35,43.665166,False,3,15,0.0,battery_out
14.41,35,43.689522,False,2,0,0.0,battery_out
23.388,44,43.720377,False,3,0,0.0,battery_out
7.45,35,43.743315,False,2,3,0.0,battery_out
40.608,24,43.759829,True,2,1,11.0,success
2.77,35,44.800602,False,2,8,0.0,battery_out
-8.19,35,44.845546,False,1,9,0.0,battery_out
10.48,35,44.885488,False,2,2,0.0,battery_out
22.93,35,44.930091,False,3,0,0.0,battery_out
10.98,35,44.974259,False,2,1,0.0,battery_out
50.554,27,44.99608,True,3,2,8.0,success
-8.422,44,45.036705,False,1,9,0.0,battery_out
-4.77,35,45.067878,False,1,5,0.0,battery_out
40.93,25,45.090247,True,2,2,10.0,success
1.95,35,45.11652,False,2,9,0.0,battery_out
51.634,37,45.14277,True,3,2,3.0,success
40.696,28,45.162154,True,2,1,7.0,success
-16.07,35,45.187412,False,1,16,0.0,battery_out
16.73,35,45.211182,False,3,6,0.0,battery_out
-24.388,36,45.236824,False,1,22,0.0,battery_out
9.264,42,45.268103,False,2,2,0.0,battery_out
22.42,45,45.300537,False,3,2,0.0,battery_out
21.45,35,45.324077,False,3,2,0.0,battery_out
37.814,17,45.336809,True,2,3,18.0,success
11.93,35,45.360771,False,2,0,0.0,battery_out
-12.93,35,45.387224,False,0,2,0.0,battery_out
14.638,39,45.415014,False,3,8,0.0,battery_out
-3.87,35,45.436806,False,2,13,0.0,battery_out
-4.738,41,45.463727,False,2,16,0.0,battery_out
8.68,35,45.488466,False,2,2,0.0,battery_out
36.206,33,45.509945,True,2,6,2.0,success
0.088,49,45.542243,False,2,12,0.0,battery_out
20.28,35,45.56362,False,3,1,0.0,battery_out
10.758,49,46.359704,False,3,12,0.0,battery_out
0.41,35,46.386631,False,1,0,0.0,battery_out
52.716,28,46.409631,True,3,0,7.0,success
-2.806,37,46.438432,False,2,13,0.0,battery_out
43.312,26,46.45877,True,2,0,9.0,success
9.64,35,46.486013,False,2,2,0.0,battery_out
51.792,46,46.523147,True,3,4,1.0,success
12.68,35,46.550685,False,2,0,0.0,battery_out
42.192,26,46.567167,True,2,1,9.0,success
41.26,35,46.59175,True,2,1,0.0,success
-9.21,35,46.616791,False,1,10,0.0,battery_out
20.18,35,46.640402,False,3,1,0.0,battery_out
-29.618,41,46.666307,False,1,27,0.0,battery_out
39.906,23,46.679843,True,2,2,12.0,success
13.44,35,46.702621,False,2,1,0.0,battery_out
19.902,36,46.724244,False,3,3,0.0,battery_out
19.54,35,46.744956,False,3,2,0.0,battery_out
0.052,36,46.76602,False,1,1,0.0,battery_out
18.946,38,46.787252,False,3,4,0.0,battery_out
41.764,22,46.79973,True,2,0,13.0,success
12.23,35,46.818051,False,2,1,0.0,battery_out
8.17,35,46.835899,False,2,4,0.0,battery_out
40.988,24,46.847978,True,2,1,11.0,success
22.6,35,46.86611,False,3,0,0.0,battery_out
37.74,30,46.881231,True,2,5,5.0,success
48.242,31,46.897412,True,3,4,4.0,success
-5.85,35,46.913345,False,2,16,0.0,battery_out
-8.476,42,46.934397,False,1,8,0.0,battery_out
18.63,35,46.952515,False,3,3,0.0,battery_out
38.064,32,46.967618,True,2,5,3.0,success
5.378,39,47.734793,False,2,5,0.0,battery_out
44.404,32,47.760849,True,3,8,3.0,success
-11.76,40,47.794982,False,1,12,0.0,battery_out
51.292,26,47.819324,True,3,2,10.0,success
11.52,35,47.851068,False,2,1,0.0,battery_out
-7.906,42,47.885558,False,1,8,0.0,battery_out
20.95,35,47.914548,False,3,2,0.0,battery_out
40.448,14,47.926129,True,2,1,21.0,success
22.93,35,47.95067,False,3,0,0.0,battery_out
41.474,27,47.968234,True,2,1,8.0,success
48.784,32,47.988606,True,3,3,3.0,success
40.14,30,48.01002,True,2,2,5.0,success
40.966,33,48.032347,True,2,1,2.0,success
21.976,38,48.059635,False,3,0,0.0,battery_out
23.616,43,48.090317,False,3,1,0.0,battery_out
9.49,35,48.113807,False,2,3,0.0,battery_out
-4.02,40,48.141962,False,1,5,0.0,battery_out
-8.47,35,48.170179,False,2,18,0.0,battery_out
42.052,26,48.18755,True,2,0,9.0,success
12.546,43,48.217523,False,2,0,0.0,battery_out
10.808,44,48.251441,False,2,1,0.0,battery_out
2.94,35,48.27448,False,2,9,0.0,battery_out
7.97,35,48.298337,False,2,4,0.0,battery_out
20.892,36,48.322857,False,3,2,0.0,battery_out
17.08,35,48.345087,False,3,4,0.0,battery_out
6.558,39,48.370861,False,2,5,0.0,battery_out
41.872,16,48.382147,True,2,0,19.0,success
9.13,35,48.403466,False,2,3,0.0,battery_out
22.26,35,48.425589,False,3,0,0.0,battery_out
10.39,50,48.45805,False,3,13,0.0,battery_out
-12.558,51,49.311829,False,1,14,0.0,battery_out
-4.0,35,49.339154,False,2,14,0.0,battery_out
33.498,34,49.365937,True,2,8,1.0,success
3.8,40,49.397462,False,3,17,0.0,battery_out
38.636,28,49.419105,True,2,4,7.0,success
53.292,36,49.447765,True,3,1,3.0,success
9.028,44,49.482618,False,3,12,0.0,battery_out
0.63,35,49.505804,False,1,0,0.0,battery_out
39.744,22,49.519916,True,2,2,13.0,success
11.43,35,49.543119,False,3,9,0.0,battery_out
22.636,38,49.570184,False,3,1,0.0,battery_out
9.444,52,49.605916,False,3,13,0.0,battery_out
51.186,23,49.621747,True,3,1,12.0,success
-1.28,35,49.64299,False,1,2,0.0,battery_out
48.044,32,49.666399,True,3,5,6.0,success
-5.95,35,49.6889,False,1,7,0.0,battery_out
40.158,29,49.708069,True,2,2,6.0,success
9.44,35,49.733248,False,2,2,0.0,battery_out
-2.65,35,49.759954,False,1,2,0.0,battery_out
42.122,21,49.774937,True,2,1,14.0,success
42.136,33,49.797292,True,2,0,2.0,success
5.128,39,49.822213,False,2,6,0.0,battery_out
8.186,38,49.844149,False,2,4,0.0,battery_out
37.2,30,49.862397,True,2,5,5.0,success
-10.936,42,49.886842,False,1,11,0.0,battery_out
41.778,29,49.904548,True,2,2,6.0,success
39.96,10,49.910727,True,2,1,25.0,success
42.806,33,49.930172,True,2,1,4.0,success
1.67,35,49.951574,False,3,18,0.0,battery_out
36.326,33,49.968618,True,2,6,2.0,success
23.38,35,50.742559,False,3,0,0.0,battery_out
5.94,35,50.769359,False,2,6,0.0,battery_out
10.19,35,50.794472,False,2,1,0.0,battery_out
-2.02,35,50.820274,False,1,2,0.0,battery_out
43.042,21,50.845504,True,2,0,14.0,success
-35.152,49,50.892341,False,0,22,0.0,battery_out
-15.2,35,50.92061,False,1,13,0.0,battery_out
52.02,30,50.943771,True,3,2,6.0,success
41.164,22,50.958375,True,2,1,13.0,success
15.666,43,50.986129,False,3,7,0.0,battery_out
18.35,35,51.01177,False,3,4,0.0,battery_out
52.422,41,51.040494,True,3,2,0.0,success
0.22,35,51.064691,False,2,10,0.0,battery_out
41.152,16,51.075683,True,2,0,19.0,success
11.67,35,51.097809,False,2,0,0.0,battery_out
-12.646,47,51.129214,False,1,12,0.0,battery_out
8.91,35,51.151263,False,2,3,0.0,battery_out
50.352,26,51.166593,True,3,2,9.0,success
39.274,17,51.176265,True,2,2,18.0,success
6.55,35,51.196403,False,2,6,0.0,battery_out
-49.978,41,51.220216,False,0,36,0.0,battery_out
24.41,35,51.240452,False,3,0,0.0,battery_out
23.618,39,51.263905,False,3,0,0.0,battery_out
10.36,35,51.28236,False,2,1,0.0,battery_out
22.14,35,51.302569,False,3,1,0.0,battery_out
13.51,35,51.319639,False,2,0,0.0,battery_out
41.438,19,51.33043,True,2,1,16.0,success
50.31,35,51.347738,True,3,2,0.0,success
18.46,40,51.368227,False,3,5,0.0,battery_out
41.638,24,51.379212,True,2,1,11.0,success
40.824,32,51.394402,True,2,2,3.0,success
-29.66,35,52.106866,False,0,17,0.0,battery_out
-49.942,39,52.139595,False,0,36,0.0,battery_out
37.264,32,52.164876,True,2,5,3.0,success
43.15,25,52.186066,True,2,0,10.0,success
41.418,19,52.200868,True,2,1,16.0,success
5.482,41,52.231674,False,2,8,0.0,battery_out
10.41,35,52.258631,False,2,2,0.0,battery_out
42.178,29,52.280941,True,2,0,6.0,success
42.68,35,52.305415,True,2,0,0.0,success
44.062,31,52.32536,True,3,8,4.0,success
-24.67,35,52.507501,False,1,23,0.0,battery_out
39.672,26,52.524349,True,2,2,9.0,success
0.64,35,52.54584,False,1,1,0.0,battery_out
23.036,38,52.56938,False,3,2,0.0,battery_out
22.984,47,52.598397,False,3,1,0.0,battery_out
20.32,35,52.619658,False,3,3,0.0,battery_out
-16.3,35,52.640699,False,0,6,0.0,battery_out
-9.662,39,52.6645,False,1,8,0.0,battery_out
53.57,30,52.684083,True,3,0,5.0,success
41.674,17,52.693391,True,2,0,18.0,success
40.662,21,52.706414,True,2,2,14.0,success
3.064,37,52.726863,False,2,10,0.0,battery_out
10.912,36,52.748561,False,3,11,0.0,battery_out
-4.34,35,52.767637,False,1,4,0.0,battery_out
41.762,31,52.786111,True,2,1,4.0,success
16.744,47,52.811492,False,3,7,0.0,battery_out
6.14,35,52.8295,False,2,5,0.0,battery_out
1.562,41,52.853995,False,3,19,0.0,battery_out
18.77,35,52.873794,False,3,3,0.0,battery_out
-8.978,51,52.902914,False,2,21,0.0,battery_out
33.784,32,53.693023,True,2,8,3.0,success
23.742,36,53.72473,False,3,1,0.0,battery_out
54.05,35,53.754908,True,3,0,8.0,success
11.95,40,53.786715,False,3,10,0.0,battery_out
-22.084,58,53.834766,False,2,31,0.0,battery_out
37.186,33,53.859674,True,2,5,2.0,success
42.55,35,53.884729,True,2,0,0.0,success
-11.12,35,53.908506,False,2,20,0.0,battery_out
51.308,44,53.94042,True,3,3,2.0,success
-5.674,48,53.975719,False,2,17,0.0,battery_out
40.518,29,53.99623,True,2,2,6.0,success
38.97,15,54.00654,True,2,2,20.0,success
-37.138,41,54.034717,False,0,24,0.0,battery_out
1.356,38,54.05939,False,2,11,0.0,battery_out
9.788,39,54.088775,False,3,11,0.0,battery_out
-38.5,50,54.123801,False,1,35,0.0,battery_out
9.84,35,54.148386,False,2,2,0.0,battery_out
17.52,35,54.172845,False,3,4,0.0,battery_out
23.224,37,54.199405,False,3,0,0.0,battery_out
8.54,35,54.22279,False,2,3,0.0,battery_out
11.67,35,54.24638,False,2,2,0.0,battery_out
20.7,35,54.270171,False,3,2,0.0,battery_out
-23.218,41,54.296503,False,0,12,0.0,battery_out
23.04,35,54.319591,False,3,0,0.0,battery_out
38.8,45,54.34458,True,2,5,3.0,success
41.436,28,54.362577,True,2,2,7.0,success
-29.978,46,54.388072,False,0,18,0.0,battery_out
37.238,29,55.158101,True,2,4,6.0,success
49.328,24,55.178849,True,3,3,11.0,success
-39.592,44,55.210293,False,0,27,0.0,battery_out
52.88,30,55.23545,True,3,0,5.0,success
40.102,11,55.245112,True,2,1,24.0,success
4.404,42,55.276819,False,2,8,0.0,battery_out
22.1,35,55.303971,False,3,0,0.0,battery_out
3.41,35,55.333338,False,2,9,0.0,battery_out
-11.97,35,55.359367,False,2,20,0.0,battery_out
11.38,35,55.384314,False,2,0,0.0,battery_out
-1.86,35,55.407067,False,1,2,0.0,battery_out
-7.284,43,55.43751,False,1,7,0.0,battery_out
-2.1,35,55.460718,False,2,12,0.0,battery_out
18.69,35,55.487417,False,3,4,0.0,battery_out
53.384,22,55.504787,True,3,0,13.0,success
-3.564,38,55.535254,False,1,4,0.0,battery_out
17.9,35,55.559157,False,3,3,0.0,battery_out
40.644,22,55.573209,True,2,2,13.0,success
49.11,30,55.593488,True,3,3,5.0,success
-34.21,45,55.622785,False,1,32,0.0,battery_out
10.32,35,55.647282,False,2,1,0.0,battery_out
-31.73,35,55.667972,False,0,20,0.0,battery_out
22.336,38,55.690173,False,3,0,0.0,battery_out
11.25,35,55.707718,False,2,2,0.0,battery_out
22.4,35,55.726486,False,3,1,0.0,battery_out
-11.97,35,55.745375,False,2,21,0.0,battery_out
10.44,35,55.76422,False,2,2,0.0,battery_out
48.804,22,55.775978,True,3,3,13.0,success
8.544,47,55.800373,False,2,4,0.0,battery_out
17.744,47,55.823859,False,3,6,0.0,battery_out
41.838,24,55.8361,True,2,0,11.0,success
42.358,19,56.511689,True,2,0,16.0,success
7.422,36,56.539273,False,2,4,0.0,battery_out
-0.87,45,56.575509,False,3,21,0.0,battery_out
41.402,21,56.593956,True,2,1,14.0,success
6.776,38,56.624844,False,3,15,0.0,battery_out
42.482,31,56.649889,True,2,1,4.0,success
6.966,38,56.681338,False,2,4,0.0,battery_out
40.534,37,56.712551,True,2,3,2.0,success
39.994,27,56.731537,True,2,3,8.0,success
34.436,38,56.756827,True,2,8,0.0,success
-23.71,45,56.785886,False,1,22,0.0,battery_out
-70.408,56,56.819554,False,0,54,0.0,battery_out
-4.188,36,56.841509,False,1,4,0.0,battery_out
5.944,42,56.868267,False,3,15,0.0,battery_out
53.002,41,56.893408,True,3,2,5.0,success
12.76,35,56.912688,False,2,0,0.0,battery_out
-15.14,35,56.932173,False,0,4,0.0,battery_out
11.5,35,56.951439,False,2,0,0.0,battery_out
-3.41,35,56.96946,False,2,13,0.0,battery_out
40.68,20,56.980013,True,2,2,15.0,success
53.328,34,56.99897,True,3,0,1.0,success
10.766,43,57.018685,False,2,2,0.0,battery_out
53.756,38,57.037522,True,3,1,4.0,success
7.07,35,57.054741,False,2,5,0.0,battery_out
-12.64,35,57.071336,False,1,12,0.0,battery_out
52.658,39,57.090997,True,3,2,13.0,success
-4.24,40,57.107541,False,2,15,0.0,battery_out
18.5,40,57.125676,False,3,4,0.0,battery_out
-46.444,38,57.805416,False,0,33,0.0,battery_out
22.94,35,57.834802,False,3,0,0.0,battery_out
21.466,43,57.870179,False,3,2,0.0,battery_out
42.48,20,57.88462,True,2,0,15.0,success
-4.742,49,57.922831,False,2,16,0.0,battery_out
4.574,47,57.96006,False,3,17,0.0,battery_out
42.736,28,57.982189,True,2,0,7.0,success
13.43,35,58.006165,False,3,8,0.0,battery_out
-30.25,35,58.027993,False,0,18,0.0,battery_out
23.288,44,58.060746,False,3,1,0.0,battery_out
40.644,22,58.076738,True,2,2,13.0,success
53.868,24,58.096231,True,3,0,11.0,success
13.16,35,58.119842,False,3,8,0.0,battery_out
-11.254,38,58.148897,False,0,2,0.0,battery_out
-2.35,40,58.174505,False,2,14,0.0,battery_out
-3.62,35,58.197364,False,2,13,0.0,battery_out
44.012,36,58.217285,True,2,0,6.0,success
38.93,25,58.232113,True,2,4,10.0,success
52.88,30,58.249543,True,3,0,5.0,success
3.35,35,58.268377,False,3,17,0.0,battery_out
3.97,35,58.287253,False,3,16,0.0,battery_out
-8.91,35,58.307208,False,1,10,0.0,battery_out
51.528,24,58.321727,True,3,1,11.0,success
-2.88,35,58.33902,False,1,3,0.0,battery_out
8.38,35,58.358144,False,3,12,0.0,battery_out
7.51,35,58.374627,False,2,5,0.0,battery_out
17.74,35,58.391813,False,3,4,0.0,battery_out
40.014,27,58.404992,True,2,2,8.0,success
14.69,35,58.421956,False,3,6,0.0,battery_out
23.864,47,58.443772,False,3,0,0.0,battery_out
7.232,46,59.266653,False,2,7,0.0,battery_out
43.798,29,59.289369,True,2,0,8.0,success
-1.69,35,59.316572,False,2,13,0.0,battery_out
-3.33,35,59.349949,False,3,22,0.0,battery_out
53.06,20,59.36734,True,3,0,15.0,success
53.67,30,59.393484,True,3,0,5.0,success
-12.49,35,59.421407,False,2,22,0.0,battery_out
5.22,35,59.446935,False,2,6,0.0,battery_out
36.93,25,59.462568,True,2,5,10.0,success
4.418,44,59.492922,False,2,9,0.0,battery_out
18.604,37,59.519897,False,3,4,0.0,battery_out
42.3,20,59.534957,True,2,0,15.0,success
5.404,47,59.568812,False,3,15,0.0,battery_out
50.336,28,59.587832,True,3,2,7.0,success
42.446,33,59.610278,True,2,1,9.0,success
15.45,35,59.638584,False,3,7,0.0,battery_out
41.526,33,59.663137,True,2,2,2.0,success
42.808,24,59.680107,True,2,0,11.0,success
10.172,36,59.70382,False,2,4,0.0,battery_out
10.69,35,59.728808,False,3,10,0.0,battery_out
-31.054,43,59.757437,False,1,29,0.0,battery_out
9.84,35,59.783069,False,2,1,0.0,battery_out
53.288,34,59.805264,True,3,0,1.0,success
10.62,35,59.828166,False,2,2,0.0,battery_out
7.176,38,59.852281,False,2,5,0.0,battery_out
53.238,34,59.874831,True,3,0,1.0,success
38.392,16,59.886535,True,2,3,19.0,success
8.64,35,59.909818,False,2,2,0.0,battery_out
42.228,34,59.930437,True,2,2,5.0,success
-15.08,35,59.952813,False,1,14,0.0,battery_out
8.434,47,60.767641,False,3,14,0.0,battery_out
43.004,22,60.785106,True,2,0,13.0,success
42.754,17,60.798568,True,2,0,18.0,success
53.704,42,60.832673,True,3,1,0.0,success
-18.66,35,60.859099,False,1,17,0.0,battery_out
48.652,31,60.886253,True,3,4,4.0,success
19.778,44,60.921809,False,3,2,0.0,battery_out
42.772,26,60.942518,True,2,0,9.0,success
55.112,41,60.973324,True,3,0,0.0,success
41.654,27,60.99033,True,2,1,8.0,success
54.534,42,61.021229,True,3,0,4.0,success
11.276,43,61.051432,False,2,0,0.0,battery_out
53.632,31,61.0716,True,3,0,4.0,success
8.86,40,61.099794,False,3,13,0.0,battery_out
11.47,35,61.121394,False,2,0,0.0,battery_out
23.648,39,61.145484,False,3,0,0.0,battery_out
-4.75,35,61.167166,False,1,4,0.0,battery_out
41.002,31,61.185558,True,2,2,4.0,success
35.656,28,61.202904,True,2,5,7.0,success
-21.094,43,61.226032,False,1,21,0.0,battery_out
41.6,20,61.237851,True,2,1,15.0,success
39.076,28,61.255064,True,2,3,7.0,success
17.58,35,61.275895,False,3,5,0.0,battery_out
49.162,21,61.289038,True,3,2,14.0,success
42.178,29,61.304849,True,2,0,6.0,success
-2.974,43,61.333434,False,2,14,0.0,battery_out
13.732,46,61.362961,False,3,9,0.0,battery_out
3.162,41,61.38861,False,2,8,0.0,battery_out
22.28,35,61.408693,False,3,0,0.0,battery_out
41.004,32,61.425622,True,2,2,3.0,success
-41.532,44,62.201097,False,0,29,0.0,battery_out
1.35,40,62.236701,False,1,1,0.0,battery_out
42.984,32,62.261619,True,2,1,3.0,success
-7.716,62,62.310818,False,2,18,0.0,battery_out
6.57,35,62.336834,False,2,5,0.0,battery_out
40.48,30,62.359697,True,2,2,5.0,success
-5.33,35,62.382147,False,2,15,0.0,battery_out
39.488,34,62.404027,True,2,4,6.0,success
-21.07,35,62.430057,False,1,20,0.0,battery_out
-0.298,36,62.452454,False,1,1,0.0,battery_out
-0.02,35,62.473722,False,1,0,0.0,battery_out
0.214,37,62.500422,False,1,1,0.0,battery_out
7.992,36,62.521596,False,2,5,0.0,battery_out
42.698,29,62.539506,True,2,1,11.0,success
-19.53,35,62.559091,False,1,18,0.0,battery_out
-12.95,35,62.580674,False,1,14,0.0,battery_out
20.48,35,62.600907,False,3,2,0.0,battery_out
18.89,35,62.620424,False,3,4,0.0,battery_out
-0.97,35,62.639522,False,2,11,0.0,battery_out
16.258,39,62.659279,False,3,6,0.0,battery_out
53.196,28,62.673914,True,3,0,7.0,success
7.49,35,62.693602,False,2,4,0.0,battery_out
49.972,31,62.709692,True,3,2,4.0,success
51.724,22,62.721903,True,3,1,13.0,success
-0.83,35,62.74131,False,1,1,0.0,battery_out
41.51,35,62.7602,True,3,10,0.0,success
42.448,24,62.770784,True,2,0,11.0,success
-24.96,40,62.789364,False,1,24,0.0,battery_out
-5.098,41,62.809319,False,2,16,0.0,battery_out
0.07,35,63.504574,False,2,11,0.0,battery_out
39.11,35,63.532351,True,2,4,0.0,success
0.63,35,63.557544,False,2,10,0.0,battery_out
23.404,37,63.59037,False,3,0,0.0,battery_out
48.462,31,63.615382,True,3,4,4.0,success
21.822,36,63.645094,False,3,2,0.0,battery_out
41.274,27,63.665957,True,2,1,8.0,success
50.782,41,63.700386,True,3,3,2.0,success
-3.104,38,63.725538,False,2,14,0.0,battery_out
41.13,25,63.745865,True,2,2,10.0,success
29.97,35,63.771524,True,2,11,0.0,success
