#{"t_start": 1780881969.2482378, "env_id": "None"}
r,l,t,success,completed_targets,collision_count,remaining_battery,done_reason
29.76,24,120.050302,True,1,0,76.0,success
29.76,24,120.071452,True,1,0,76.0,success
29.76,24,120.092048,True,1,0,76.0,success
29.76,24,120.112726,True,1,0,76.0,success
29.76,24,120.133452,True,1,0,76.0,success
29.76,24,120.154176,True,1,0,76.0,success
29.76,24,120.173839,True,1,0,76.0,success
29.76,24,120.19351,True,1,0,76.0,success
29.76,24,120.211998,True,1,0,76.0,success
29.72,28,120.237241,True,1,0,72.0,success
29.76,24,120.254373,True,1,0,76.0,success
29.74,26,120.272759,True,1,0,74.0,success
29.76,24,120.287771,True,1,0,76.0,success
29.76,24,120.302746,True,1,0,76.0,success
29.76,24,120.318196,True,1,0,76.0,success
29.76,24,120.334449,True,1,0,76.0,success
28.66,34,120.356483,True,1,1,66.0,success
29.74,26,120.373775,True,1,0,74.0,success
29.76,24,120.389526,True,1,0,76.0,success
29.76,24,120.404246,True,1,0,76.0,success
29.76,24,120.419483,True,1,0,76.0,success
29.76,24,120.434579,True,1,0,76.0,success
29.76,24,120.448883,True,1,0,76.0,success
29.76,24,120.464346,True,1,0,76.0,success
29.76,24,120.478868,True,1,0,76.0,success
29.76,24,120.491997,True,1,0,76.0,success
29.76,24,120.50414,True,1,0,76.0,success
29.76,24,120.517206,True,1,0,76.0,success
29.76,24,120.529478,True,1,0,76.0,success
29.76,24,120.54199,True,1,0,76.0,success
29.76,24,120.554436,True,1,0,76.0,success
29.76,24,120.566929,True,1,0,76.0,success
29.76,24,120.578283,True,1,0,76.0,success
29.76,24,120.590632,True,1,0,76.0,success
29.76,24,120.602451,True,1,0,76.0,success
29.76,24,120.614823,True,1,0,76.0,success
29.76,24,120.626151,True,1,0,76.0,success
29.76,24,120.638164,True,1,0,76.0,success
29.76,24,120.64897,True,1,0,76.0,success
29.76,24,120.660544,True,1,0,76.0,success
29.76,24,121.536175,True,1,0,76.0,success
29.76,24,121.556099,True,1,0,76.0,success
29.76,24,121.575609,True,1,0,76.0,success
29.76,24,121.596761,True,1,0,76.0,success
29.76,24,121.620926,True,1,0,76.0,success
29.76,24,121.642908,True,1,0,76.0,success
29.76,24,121.662102,True,1,0,76.0,success
29.76,24,121.683383,True,1,0,76.0,success
29.76,24,121.703662,True,1,0,76.0,success
29.76,24,121.723028,True,1,0,76.0,success
29.76,24,121.7444,True,1,0,76.0,success
29.76,24,121.769125,True,1,0,76.0,success
29.76,24,121.795087,True,1,0,76.0,success
29.76,24,121.815937,True,1,0,76.0,success
29.76,24,121.83524,True,1,0,76.0,success
29.76,24,121.851652,True,1,0,76.0,success
29.76,24,121.870084,True,1,0,76.0,success
29.76,24,121.887461,True,1,0,76.0,success
29.76,24,121.90367,True,1,0,76.0,success
29.76,24,121.920042,True,1,0,76.0,success
29.76,24,121.937726,True,1,0,76.0,success
29.76,24,121.952732,True,1,0,76.0,success
29.76,24,121.969095,True,1,0,76.0,success
29.76,24,121.984782,True,1,0,76.0,success
29.76,24,122.000246,True,1,0,76.0,success
29.76,24,122.014646,True,1,0,76.0,success
29.76,24,122.028815,True,1,0,76.0,success
29.76,24,122.043644,True,1,0,76.0,success
29.76,24,122.059417,True,1,0,76.0,success
29.76,24,122.074036,True,1,0,76.0,success
29.76,24,122.089561,True,1,0,76.0,success
29.76,24,122.105037,True,1,0,76.0,success
29.76,24,122.120398,True,1,0,76.0,success
29.76,24,122.135749,True,1,0,76.0,success
29.76,24,122.150677,True,1,0,76.0,success
29.76,24,122.164976,True,1,0,76.0,success
29.76,24,122.181343,True,1,0,76.0,success
29.76,24,122.195178,True,1,0,76.0,success
29.76,24,122.210216,True,1,0,76.0,success
29.76,24,122.224154,True,1,0,76.0,success
29.76,24,122.238104,True,1,0,76.0,success
29.76,24,122.252296,True,1,0,76.0,success
29.76,24,123.065071,True,1,0,76.0,success
29.76,24,123.089485,True,1,0,76.0,success
29.76,24,123.121701,True,1,0,76.0,success
29.76,24,123.151932,True,1,0,76.0,success
29.76,24,123.172292,True,1,0,76.0,success
29.76,24,123.204692,True,1,0,76.0,success
29.76,24,123.226289,True,1,0,76.0,success
29.76,24,123.246685,True,1,0,76.0,success
29.76,24,123.265859,True,1,0,76.0,success
29.76,24,123.286003,True,1,0,76.0,success
29.76,24,123.304007,True,1,0,76.0,success
29.76,24,123.323495,True,1,0,76.0,success
29.76,24,123.340438,True,1,0,76.0,success
29.76,24,123.358526,True,1,0,76.0,success
29.76,24,123.37579,True,1,0,76.0,success
29.76,24,123.394083,True,1,0,76.0,success
29.76,24,123.411466,True,1,0,76.0,success
29.76,24,123.430155,True,1,0,76.0,success
29.76,24,123.44969,True,1,0,76.0,success
29.76,24,123.466923,True,1,0,76.0,success
29.76,24,123.484487,True,1,0,76.0,success
29.76,24,123.500723,True,1,0,76.0,success
29.76,24,123.516636,True,1,0,76.0,success
29.75,25,123.533085,True,1,0,75.0,success
29.76,24,123.549733,True,1,0,76.0,success
29.76,24,123.564348,True,1,0,76.0,success
29.76,24,123.579315,True,1,0,76.0,success
29.76,24,123.59434,True,1,0,76.0,success
29.75,25,123.609712,True,1,0,75.0,success
29.76,24,123.623627,True,1,0,76.0,success
29.76,24,123.638006,True,1,0,76.0,success
29.76,24,123.651202,True,1,0,76.0,success
29.76,24,123.664892,True,1,0,76.0,success
29.76,24,123.677426,True,1,0,76.0,success
29.76,24,123.690717,True,1,0,76.0,success
29.76,24,123.703865,True,1,0,76.0,success
29.76,24,123.716904,True,1,0,76.0,success
29.76,24,123.728139,True,1,0,76.0,success
29.76,24,123.741804,True,1,0,76.0,success
29.76,24,123.756317,True,1,0,76.0,success
29.76,24,123.768094,True,1,0,76.0,success
29.76,24,123.781106,True,1,0,76.0,success
29.76,24,123.793163,True,1,0,76.0,success
29.76,24,124.516067,True,1,0,76.0,success
29.76,24,124.536659,True,1,0,76.0,success
29.76,24,124.55751,True,1,0,76.0,success
29.76,24,124.577625,True,1,0,76.0,success
29.76,24,124.597534,True,1,0,76.0,success
29.76,24,124.618316,True,1,0,76.0,success
29.76,24,124.638118,True,1,0,76.0,success
29.76,24,124.657924,True,1,0,76.0,success
29.76,24,124.67732,True,1,0,76.0,success
29.76,24,124.698727,True,1,0,76.0,success
29.76,24,124.7198,True,1,0,76.0,success
29.76,24,124.737227,True,1,0,76.0,success
29.76,24,124.753775,True,1,0,76.0,success
29.76,24,124.770181,True,1,0,76.0,success
29.76,24,124.786668,True,1,0,76.0,success
29.76,24,124.801806,True,1,0,76.0,success
29.76,24,124.818156,True,1,0,76.0,success
29.76,24,124.834601,True,1,0,76.0,success
29.76,24,124.849342,True,1,0,76.0,success
29.76,24,124.864197,True,1,0,76.0,success
29.76,24,124.878839,True,1,0,76.0,success
29.76,24,124.892839,True,1,0,76.0,success
29.76,24,124.906706,True,1,0,76.0,success
29.76,24,124.921044,True,1,0,76.0,success
29.76,24,124.934168,True,1,0,76.0,success
29.76,24,124.94757,True,1,0,76.0,success
29.76,24,124.960187,True,1,0,76.0,success
29.76,24,124.973128,True,1,0,76.0,success
29.76,24,124.986097,True,1,0,76.0,success
29.76,24,125.001646,True,1,0,76.0,success
29.76,24,125.017177,True,1,0,76.0,success
29.76,24,125.031796,True,1,0,76.0,success
29.76,24,125.044308,True,1,0,76.0,success
29.76,24,125.058276,True,1,0,76.0,success
29.76,24,125.072257,True,1,0,76.0,success
29.76,24,125.08692,True,1,0,76.0,success
29.76,24,125.100037,True,1,0,76.0,success
29.76,24,125.112233,True,1,0,76.0,success
29.76,24,125.125207,True,1,0,76.0,success
29.76,24,125.137941,True,1,0,76.0,success
29.76,24,125.151112,True,1,0,76.0,success
29.76,24,125.163381,True,1,0,76.0,success
29.76,24,125.175017,True,1,0,76.0,success
29.76,24,125.946707,True,1,0,76.0,success
29.76,24,125.965157,True,1,0,76.0,success
29.76,24,125.983097,True,1,0,76.0,success
29.76,24,126.000667,True,1,0,76.0,success
29.76,24,126.018607,True,1,0,76.0,success
29.76,24,126.037145,True,1,0,76.0,success
29.76,24,126.056086,True,1,0,76.0,success
29.76,24,126.074538,True,1,0,76.0,success
29.76,24,126.093475,True,1,0,76.0,success
29.76,24,126.113409,True,1,0,76.0,success
29.76,24,126.131466,True,1,0,76.0,success
29.76,24,126.147947,True,1,0,76.0,success
28.75,25,126.165764,True,1,1,75.0,success
29.76,24,126.180587,True,1,0,76.0,success
29.76,24,126.196747,True,1,0,76.0,success
29.76,24,126.212183,True,1,0,76.0,success
29.76,24,126.226881,True,1,0,76.0,success
28.75,25,126.241873,True,1,1,75.0,success
29.76,24,126.256823,True,1,0,76.0,success
29.76,24,126.270199,True,1,0,76.0,success
28.75,25,126.284565,True,1,1,75.0,success
29.76,24,126.29862,True,1,0,76.0,success
29.74,26,126.312961,True,1,0,74.0,success
28.75,25,126.326993,True,1,1,75.0,success
29.76,24,126.340032,True,1,0,76.0,success
29.76,24,126.35195,True,1,0,76.0,success
29.76,24,126.364495,True,1,0,76.0,success
29.76,24,126.376215,True,1,0,76.0,success
29.76,24,126.387203,True,1,0,76.0,success
29.76,24,126.399031,True,1,0,76.0,success
29.76,24,126.410984,True,1,0,76.0,success
29.76,24,126.422703,True,1,0,76.0,success
29.76,24,126.434602,True,1,0,76.0,success
29.76,24,126.446449,True,1,0,76.0,success
29.76,24,126.457454,True,1,0,76.0,success
29.76,24,126.469769,True,1,0,76.0,success
29.76,24,126.480685,True,1,0,76.0,success
29.76,24,126.491572,True,1,0,76.0,success
27.74,26,126.503665,True,1,2,74.0,success
29.76,24,126.514434,True,1,0,76.0,success
29.76,24,126.525396,True,1,0,76.0,success
29.76,24,126.53633,True,1,0,76.0,success
29.74,26,127.484738,True,1,0,74.0,success
29.76,24,127.506665,True,1,0,76.0,success
29.76,24,127.528592,True,1,0,76.0,success
29.76,24,127.549525,True,1,0,76.0,success
29.76,24,127.570968,True,1,0,76.0,success
29.76,24,127.591897,True,1,0,76.0,success
29.76,24,127.612828,True,1,0,76.0,success
29.76,24,127.634754,True,1,0,76.0,success
29.76,24,127.663587,True,1,0,76.0,success
29.76,24,127.688367,True,1,0,76.0,success
29.76,24,127.705483,True,1,0,76.0,success
29.76,24,127.724056,True,1,0,76.0,success
29.76,24,127.742092,True,1,0,76.0,success
29.76,24,127.761851,True,1,0,76.0,success
29.76,24,127.7807,True,1,0,76.0,success
29.76,24,127.79743,True,1,0,76.0,success
29.76,24,127.814775,True,1,0,76.0,success
29.76,24,127.832248,True,1,0,76.0,success
29.76,24,127.849528,True,1,0,76.0,success
29.76,24,127.865663,True,1,0,76.0,success
29.76,24,127.880996,True,1,0,76.0,success
29.76,24,127.896762,True,1,0,76.0,success
29.76,24,127.912169,True,1,0,76.0,success
29.76,24,127.931845,True,1,0,76.0,success
28.75,25,127.948055,True,1,1,75.0,success
29.76,24,127.964699,True,1,0,76.0,success
26.73,27,127.981906,True,1,3,73.0,success
29.76,24,127.99732,True,1,0,76.0,success
29.76,24,128.012064,True,1,0,76.0,success
29.76,24,128.025709,True,1,0,76.0,success
29.76,24,128.043685,True,1,0,76.0,success
29.76,24,128.060946,True,1,0,76.0,success
29.76,24,128.077313,True,1,0,76.0,success
29.76,24,128.093345,True,1,0,76.0,success
29.74,26,128.109254,True,1,0,74.0,success
29.76,24,128.122489,True,1,0,76.0,success
29.76,24,128.13703,True,1,0,76.0,success
29.76,24,128.150783,True,1,0,76.0,success
29.76,24,128.165057,True,1,0,76.0,success
29.76,24,128.179285,True,1,0,76.0,success
29.76,24,128.192753,True,1,0,76.0,success
29.75,25,128.207542,True,1,0,75.0,success
29.74,26,129.103344,True,1,0,74.0,success
29.76,24,129.124274,True,1,0,76.0,success
29.76,24,129.151185,True,1,0,76.0,success
29.76,24,129.184583,True,1,0,76.0,success
29.76,24,129.218202,True,1,0,76.0,success
29.76,24,129.254,True,1,0,76.0,success
29.76,24,129.290389,True,1,0,76.0,success
29.76,24,129.313447,True,1,0,76.0,success
29.76,24,129.332593,True,1,0,76.0,success
29.7,30,129.355696,True,1,0,70.0,success
29.76,24,129.37442,True,1,0,76.0,success
29.76,24,129.391364,True,1,0,76.0,success
29.76,24,129.408822,True,1,0,76.0,success
29.76,24,129.426311,True,1,0,76.0,success
29.76,24,129.443682,True,1,0,76.0,success
29.76,24,129.458703,True,1,0,76.0,success
29.76,24,129.473113,True,1,0,76.0,success
28.75,25,129.488517,True,1,1,75.0,success
29.76,24,129.503704,True,1,0,76.0,success
29.76,24,129.51875,True,1,0,76.0,success
29.76,24,129.53337,True,1,0,76.0,success
29.76,24,129.550186,True,1,0,76.0,success
29.74,26,129.568638,True,1,0,74.0,success
29.76,24,129.583628,True,1,0,76.0,success
29.74,26,129.600996,True,1,0,74.0,success
29.76,24,129.615179,True,1,0,76.0,success
29.76,24,129.629316,True,1,0,76.0,success
29.76,24,129.643607,True,1,0,76.0,success
29.76,24,129.657316,True,1,0,76.0,success
29.76,24,129.670622,True,1,0,76.0,success
29.7,30,129.68803,True,1,0,70.0,success
29.76,24,129.700262,True,1,0,76.0,success
29.76,24,129.714524,True,1,0,76.0,success
29.76,24,129.725973,True,1,0,76.0,success
29.76,24,129.74018,True,1,0,76.0,success
29.76,24,129.752705,True,1,0,76.0,success
29.76,24,129.764922,True,1,0,76.0,success
29.76,24,129.777649,True,1,0,76.0,success
29.76,24,129.788001,True,1,0,76.0,success
28.75,25,129.801014,True,1,1,75.0,success
29.76,24,129.812663,True,1,0,76.0,success
29.76,24,129.824653,True,1,0,76.0,success
29.76,24,130.629586,True,1,0,76.0,success
29.76,24,130.656498,True,1,0,76.0,success
29.74,26,130.67993,True,1,0,74.0,success
29.76,24,130.698867,True,1,0,76.0,success
29.76,24,130.717803,True,1,0,76.0,success
29.76,24,130.739991,True,1,0,76.0,success
29.76,24,130.768034,True,1,0,76.0,success
29.76,24,130.79594,True,1,0,76.0,success
29.76,24,130.822181,True,1,0,76.0,success
29.76,24,130.838777,True,1,0,76.0,success
29.76,24,130.854688,True,1,0,76.0,success
29.76,24,130.871443,True,1,0,76.0,success
29.76,24,130.886579,True,1,0,76.0,success
29.76,24,130.901843,True,1,0,76.0,success
29.76,24,130.916699,True,1,0,76.0,success
29.76,24,130.931297,True,1,0,76.0,success
29.76,24,130.94525,True,1,0,76.0,success
29.76,24,130.959859,True,1,0,76.0,success
29.76,24,130.973599,True,1,0,76.0,success
29.76,24,130.987161,True,1,0,76.0,success
29.76,24,131.000374,True,1,0,76.0,success
29.76,24,131.01398,True,1,0,76.0,success
29.76,24,131.027546,True,1,0,76.0,success
29.76,24,131.041302,True,1,0,76.0,success
29.76,24,131.053304,True,1,0,76.0,success
29.76,24,131.066155,True,1,0,76.0,success
29.76,24,131.07733,True,1,0,76.0,success
29.76,24,131.089315,True,1,0,76.0,success
29.76,24,131.102194,True,1,0,76.0,success
29.76,24,131.114391,True,1,0,76.0,success
29.76,24,131.125439,True,1,0,76.0,success
29.76,24,131.13835,True,1,0,76.0,success
29.76,24,131.150658,True,1,0,76.0,success
29.76,24,131.161505,True,1,0,76.0,success
29.76,24,131.173549,True,1,0,76.0,success
29.76,24,131.185631,True,1,0,76.0,success
29.76,24,131.19666,True,1,0,76.0,success
29.76,24,131.207534,True,1,0,76.0,success
29.76,24,131.218654,True,1,0,76.0,success
29.76,24,131.229219,True,1,0,76.0,success
29.76,24,131.240805,True,1,0,76.0,success
29.76,24,131.252102,True,1,0,76.0,success
29.76,24,131.262881,True,1,0,76.0,success
29.76,24,132.043785,True,1,0,76.0,success
29.76,24,132.064974,True,1,0,76.0,success
29.76,24,132.085416,True,1,0,76.0,success
29.76,24,132.107341,True,1,0,76.0,success
29.76,24,132.131261,True,1,0,76.0,success
29.76,24,132.152191,True,1,0,76.0,success
29.76,24,132.177615,True,1,0,76.0,success
29.76,24,132.198546,True,1,0,76.0,success
29.76,24,132.219476,True,1,0,76.0,success
29.76,24,132.240819,True,1,0,76.0,success
29.76,24,132.2603,True,1,0,76.0,success
29.76,24,132.276756,True,1,0,76.0,success
29.76,24,132.296131,True,1,0,76.0,success
29.76,24,132.310566,True,1,0,76.0,success
29.76,24,132.324167,True,1,0,76.0,success
29.76,24,132.338231,True,1,0,76.0,success
28.75,25,132.353431,True,1,1,75.0,success
29.76,24,132.367478,True,1,0,76.0,success
29.76,24,132.38102,True,1,0,76.0,success
29.76,24,132.394206,True,1,0,76.0,success
29.76,24,132.408452,True,1,0,76.0,success
29.76,24,132.421493,True,1,0,76.0,success
29.76,24,132.434284,True,1,0,76.0,success
29.76,24,132.446313,True,1,0,76.0,success
29.76,24,132.458945,True,1,0,76.0,success
29.76,24,132.471897,True,1,0,76.0,success
29.76,24,132.484196,True,1,0,76.0,success
29.74,26,132.496924,True,1,0,74.0,success
29.76,24,132.509886,True,1,0,76.0,success
29.76,24,132.524294,True,1,0,76.0,success
29.76,24,132.538255,True,1,0,76.0,success
29.76,24,132.550726,True,1,0,76.0,success
29.76,24,132.563935,True,1,0,76.0,success
29.76,24,132.575366,True,1,0,76.0,success
29.76,24,132.587589,True,1,0,76.0,success
29.76,24,132.601358,True,1,0,76.0,success
29.76,24,132.612666,True,1,0,76.0,success
29.76,24,132.625088,True,1,0,76.0,success
29.76,24,132.637449,True,1,0,76.0,success
29.76,24,132.6492,True,1,0,76.0,success
29.76,24,132.659977,True,1,0,76.0,success
29.76,24,132.671682,True,1,0,76.0,success
29.76,24,133.623075,True,1,0,76.0,success
29.76,24,133.644005,True,1,0,76.0,success
29.76,24,133.663941,True,1,0,76.0,success
29.76,24,133.683386,True,1,0,76.0,success
29.76,24,133.702632,True,1,0,76.0,success
28.75,25,133.72434,True,1,1,75.0,success
29.76,24,133.743834,True,1,0,76.0,success
29.76,24,133.763587,True,1,0,76.0,success
29.76,24,133.784025,True,1,0,76.0,success
29.76,24,133.803958,True,1,0,76.0,success
29.76,24,133.825639,True,1,0,76.0,success
29.76,24,133.847201,True,1,0,76.0,success
29.76,24,133.865789,True,1,0,76.0,success
29.76,24,133.886988,True,1,0,76.0,success
29.76,24,133.90508,True,1,0,76.0,success
29.76,24,133.924839,True,1,0,76.0,success
29.76,24,134.091658,True,1,0,76.0,success
29.76,24,134.109581,True,1,0,76.0,success
29.76,24,134.126184,True,1,0,76.0,success
29.76,24,134.143926,True,1,0,76.0,success
29.76,24,134.16076,True,1,0,76.0,success
28.75,25,134.180237,True,1,1,75.0,success
29.76,24,134.203242,True,1,0,76.0,success
29.76,24,134.219074,True,1,0,76.0,success
29.76,24,134.235005,True,1,0,76.0,success
29.76,24,134.254966,True,1,0,76.0,success
29.76,24,134.270472,True,1,0,76.0,success
29.76,24,134.285692,True,1,0,76.0,success
29.76,24,134.301575,True,1,0,76.0,success
29.75,25,134.317211,True,1,0,75.0,success
29.76,24,134.330167,True,1,0,76.0,success
29.76,24,134.344089,True,1,0,76.0,success
29.76,24,134.360126,True,1,0,76.0,success
29.76,24,134.373875,True,1,0,76.0,success
29.76,24,134.388272,True,1,0,76.0,success
29.76,24,134.402012,True,1,0,76.0,success
29.76,24,134.416581,True,1,0,76.0,success
29.76,24,134.430326,True,1,0,76.0,success
29.76,24,134.442829,True,1,0,76.0,success
29.76,24,134.456257,True,1,0,76.0,success
29.76,24,134.469725,True,1,0,76.0,success
29.76,24,134.483,True,1,0,76.0,success
29.76,24,134.494531,True,1,0,76.0,success
28.75,25,135.338983,True,1,1,75.0,success
29.76,24,135.371098,True,1,0,76.0,success
29.76,24,135.392535,True,1,0,76.0,success
29.76,24,135.412468,True,1,0,76.0,success
29.76,24,135.432401,True,1,0,76.0,success
29.76,24,135.452335,True,1,0,76.0,success
29.76,24,135.47227,True,1,0,76.0,success
29.76,24,135.492712,True,1,0,76.0,success
29.76,24,135.513641,True,1,0,76.0,success
28.75,25,135.536593,True,1,1,75.0,success
29.76,24,135.555734,True,1,0,76.0,success
29.76,24,135.571978,True,1,0,76.0,success
29.76,24,135.591335,True,1,0,76.0,success
29.76,24,135.609989,True,1,0,76.0,success
29.75,25,135.62747,True,1,0,75.0,success
29.76,24,135.64531,True,1,0,76.0,success
29.76,24,135.663285,True,1,0,76.0,success
29.76,24,135.681483,True,1,0,76.0,success
29.76,24,135.697301,True,1,0,76.0,success
29.76,24,135.712307,True,1,0,76.0,success
29.76,24,135.726101,True,1,0,76.0,success
29.76,24,135.73966,True,1,0,76.0,success
29.76,24,135.756849,True,1,0,76.0,success
29.76,24,135.770858,True,1,0,76.0,success
29.76,24,135.78608,True,1,0,76.0,success
29.76,24,135.800569,True,1,0,76.0,success
29.76,24,135.814532,True,1,0,76.0,success
29.76,24,135.828228,True,1,0,76.0,success
29.76,24,135.841473,True,1,0,76.0,success
29.76,24,135.855302,True,1,0,76.0,success
29.76,24,135.86955,True,1,0,76.0,success
29.76,24,135.883527,True,1,0,76.0,success
29.76,24,135.897985,True,1,0,76.0,success
29.74,26,135.91263,True,1,0,74.0,success
29.76,24,135.924589,True,1,0,76.0,success
29.74,26,135.939177,True,1,0,74.0,success
29.76,24,135.953195,True,1,0,76.0,success
29.76,24,135.96664,True,1,0,76.0,success
29.76,24,135.97911,True,1,0,76.0,success
29.76,24,135.991945,True,1,0,76.0,success
29.76,24,136.004589,True,1,0,76.0,success
29.76,24,136.01794,True,1,0,76.0,success
29.76,24,136.943534,True,1,0,76.0,success
29.76,24,136.965626,True,1,0,76.0,success
29.76,24,136.985307,True,1,0,76.0,success
29.76,24,137.006237,True,1,0,76.0,success
29.76,24,137.02617,True,1,0,76.0,success
29.76,24,137.045679,True,1,0,76.0,success
29.76,24,137.06661,True,1,0,76.0,success
29.76,24,137.086051,True,1,0,76.0,success
29.76,24,137.105985,True,1,0,76.0,success
29.76,24,137.125919,True,1,0,76.0,success
29.76,24,137.143859,True,1,0,76.0,success
29.76,24,137.160807,True,1,0,76.0,success
29.76,24,137.177262,True,1,0,76.0,success
29.76,24,137.19288,True,1,0,76.0,success
29.76,24,137.208183,True,1,0,76.0,success
29.76,24,137.222588,True,1,0,76.0,success
29.76,24,137.237109,True,1,0,76.0,success
29.76,24,137.250921,True,1,0,76.0,success
29.76,24,137.265111,True,1,0,76.0,success
29.76,24,137.277906,True,1,0,76.0,success
29.76,24,137.290595,True,1,0,76.0,success
29.76,24,137.303446,True,1,0,76.0,success
29.76,24,137.315104,True,1,0,76.0,success
29.76,24,137.327929,True,1,0,76.0,success
29.76,24,137.340292,True,1,0,76.0,success
29.76,24,137.352513,True,1,0,76.0,success
29.76,24,137.365754,True,1,0,76.0,success
29.76,24,137.376984,True,1,0,76.0,success
29.76,24,137.388071,True,1,0,76.0,success
29.76,24,137.401016,True,1,0,76.0,success
-3.78,78,137.436995,True,1,33,22.0,success
29.76,24,137.448935,True,1,0,76.0,success
29.76,24,137.459352,True,1,0,76.0,success
29.76,24,137.471245,True,1,0,76.0,success
29.76,24,137.481579,True,1,0,76.0,success
29.76,24,137.492563,True,1,0,76.0,success
29.76,24,137.503313,True,1,0,76.0,success
29.76,24,137.514349,True,1,0,76.0,success
29.76,24,137.524781,True,1,0,76.0,success
29.76,24,137.534603,True,1,0,76.0,success
29.76,24,137.545303,True,1,0,76.0,success
29.76,24,138.406831,True,1,0,76.0,success
29.76,24,138.439612,True,1,0,76.0,success
29.76,24,138.474497,True,1,0,76.0,success
29.76,24,138.50224,True,1,0,76.0,success
29.76,24,138.524167,True,1,0,76.0,success
29.76,24,138.546093,True,1,0,76.0,success
0.25,75,138.607408,True,1,29,25.0,success
29.76,24,138.624351,True,1,0,76.0,success
29.76,24,138.642291,True,1,0,76.0,success
29.76,24,138.659815,True,1,0,76.0,success
29.76,24,138.677758,True,1,0,76.0,success
29.76,24,138.695262,True,1,0,76.0,success
29.76,24,138.711294,True,1,0,76.0,success
29.76,24,138.726385,True,1,0,76.0,success
29.76,24,138.742331,True,1,0,76.0,success
29.76,24,138.756952,True,1,0,76.0,success
29.76,24,138.770799,True,1,0,76.0,success
29.76,24,138.784626,True,1,0,76.0,success
29.76,24,138.798959,True,1,0,76.0,success
29.76,24,138.812828,True,1,0,76.0,success
29.76,24,138.824731,True,1,0,76.0,success
3.4,60,138.857593,True,1,26,40.0,success
29.76,24,138.869875,True,1,0,76.0,success
29.76,24,138.882431,True,1,0,76.0,success
29.76,24,138.892855,True,1,0,76.0,success
29.76,24,138.90571,True,1,0,76.0,success
29.76,24,138.91768,True,1,0,76.0,success
29.76,24,138.928588,True,1,0,76.0,success
29.76,24,138.939698,True,1,0,76.0,success
29.76,24,138.951403,True,1,0,76.0,success
29.76,24,138.962671,True,1,0,76.0,success
29.76,24,138.973927,True,1,0,76.0,success
13.48,52,138.998029,True,1,16,48.0,success
29.76,24,139.00901,True,1,0,76.0,success
29.76,24,139.019786,True,1,0,76.0,success
29.76,24,139.03037,True,1,0,76.0,success
29.76,24,139.039935,True,1,0,76.0,success
29.76,24,139.050652,True,1,0,76.0,success
29.76,24,140.027736,True,1,0,76.0,success
29.76,24,140.047371,True,1,0,76.0,success
29.76,24,140.0684,True,1,0,76.0,success
29.76,24,140.087847,True,1,0,76.0,success
29.76,24,140.108775,True,1,0,76.0,success
29.76,24,140.126715,True,1,0,76.0,success
29.76,24,140.147645,True,1,0,76.0,success
29.76,24,140.167581,True,1,0,76.0,success
29.76,24,140.187023,True,1,0,76.0,success
29.76,24,140.207035,True,1,0,76.0,success
29.76,24,140.230819,True,1,0,76.0,success
29.76,24,140.249644,True,1,0,76.0,success
29.76,24,140.26774,True,1,0,76.0,success
29.76,24,140.286241,True,1,0,76.0,success
29.76,24,140.304754,True,1,0,76.0,success
29.76,24,140.322041,True,1,0,76.0,success
29.76,24,140.340635,True,1,0,76.0,success
29.76,24,140.358299,True,1,0,76.0,success
29.76,24,140.375279,True,1,0,76.0,success
29.76,24,140.392203,True,1,0,76.0,success
29.76,24,140.408865,True,1,0,76.0,success
29.76,24,140.425005,True,1,0,76.0,success
29.76,24,140.442508,True,1,0,76.0,success
29.76,24,140.458743,True,1,0,76.0,success
29.74,26,140.474488,True,1,0,74.0,success
29.76,24,140.489515,True,1,0,76.0,success
29.76,24,140.506792,True,1,0,76.0,success
29.76,24,140.521696,True,1,0,76.0,success
29.76,24,140.53631,True,1,0,76.0,success
29.75,25,140.551678,True,1,0,75.0,success
29.76,24,140.56635,True,1,0,76.0,success
29.76,24,140.58201,True,1,0,76.0,success
29.76,24,140.595678,True,1,0,76.0,success
29.76,24,140.609553,True,1,0,76.0,success
29.76,24,140.623663,True,1,0,76.0,success
29.76,24,140.638062,True,1,0,76.0,success
29.76,24,140.652191,True,1,0,76.0,success
29.76,24,140.665916,True,1,0,76.0,success
29.76,24,140.679044,True,1,0,76.0,success
29.76,24,140.691859,True,1,0,76.0,success
29.76,24,140.705537,True,1,0,76.0,success
29.76,24,140.718444,True,1,0,76.0,success
29.76,24,141.512888,True,1,0,76.0,success
29.76,24,141.534213,True,1,0,76.0,success
29.76,24,141.554427,True,1,0,76.0,success
29.76,24,141.574362,True,1,0,76.0,success
29.76,24,141.59181,True,1,0,76.0,success
29.76,24,141.610851,True,1,0,76.0,success
29.76,24,141.629787,True,1,0,76.0,success
29.76,24,141.647726,True,1,0,76.0,success
29.76,24,141.666665,True,1,0,76.0,success
29.74,26,141.6881,True,1,0,74.0,success
29.76,24,141.706345,True,1,0,76.0,success
29.76,24,141.724432,True,1,0,76.0,success
29.76,24,141.74197,True,1,0,76.0,success
29.76,24,141.760937,True,1,0,76.0,success
29.76,24,141.778406,True,1,0,76.0,success
29.76,24,141.793859,True,1,0,76.0,success
29.76,24,141.810706,True,1,0,76.0,success
29.75,25,141.826517,True,1,0,75.0,success
29.76,24,141.841627,True,1,0,76.0,success
29.76,24,141.856878,True,1,0,76.0,success
29.76,24,141.871071,True,1,0,76.0,success
